"ElapsedTime","Interest","Contributors","CommunityInterest","ExternalContributors","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","total.distinct","TotalEdges"
752.4372,9,4,7,3,19,82,42,4,0,0,0,7,0,0,0,0,0,2,4,2,6
608.2044,11,5,6,4,1,11,6,5,0,0,0,6,0,0,0,0,0,5,7,3,10
752.1267,9,4,8,3,38,183,44,4,0,2,0,2,0,0,3,0,0,2,5,1,6
249.7311,10,4,10,4,15804,0,0,4,0,0,0,0,0,0,6,0,0,2,5,1,6
724.6536,11,4,11,4,10,15,0,4,0,2,0,7,0,0,1,0,0,2,4,2,6
236.0619,11,3,11,3,2,2,0,3,0,0,0,0,0,0,0,0,0,4,2,1,3
687.7631,15,7,11,6,26,27,2,7,0,0,3,9,0,0,0,0,3,2,10,11,21
13473.7456,9,4,5,3,120,815,412,4,0,0,0,0,0,0,0,0,0,5,3,3,6
1055.2422,10,4,6,3,14,36,7,4,0,0,0,6,0,0,0,0,0,2,4,2,6
533.4597,9,4,4,3,68,242,76,4,0,0,0,4,0,0,0,0,0,1,3,3,6
330.3061,9,4,7,3,2,2,0,4,0,0,0,7,0,0,0,0,0,3,5,1,6
880.4875,10,4,5,3,120,815,412,4,0,0,0,0,0,0,0,0,0,5,3,3,6
151.4281,9,5,6,4,128,399,33,5,0,0,0,0,0,0,5,0,1,4,7,3,10
831.6733,21,6,17,5,38,183,44,6,4,0,0,19,0,0,0,0,0,4,11,4,15
151.1856,6,4,4,3,35,114,25,4,0,0,0,4,0,0,0,0,0,0,3,3,6
2982.6556,11,4,8,3,8,11,6,4,0,0,0,8,0,0,0,0,0,4,5,1,6
1574.7108,10,5,8,4,188,2429,1699,5,0,0,0,8,0,0,0,0,0,6,6,4,10
1028.8744,10,4,8,3,27,75,25,4,0,0,0,4,0,0,0,0,0,3,4,2,6
1042.3017,14,3,14,3,19,52,0,3,0,0,0,0,0,0,0,0,0,5,2,1,3
715.6628,15,6,13,5,20,36,7,6,0,5,0,8,0,0,2,0,2,3,8,7,15
4342.9264,8,4,6,3,46,163,33,4,0,0,0,0,0,0,6,0,0,1,4,2,6
2382.4764,10,4,5,3,68,242,76,4,0,0,0,7,0,0,0,0,0,0,3,3,6
1495.5136,13,3,4,2,58,824,641,3,0,0,0,0,0,0,0,0,0,4,2,1,3
1489.5961,15,7,15,7,65,203,93,7,2,4,0,14,0,0,9,0,0,3,13,8,21
1468.7014,8,4,5,3,8,28,14,4,0,0,0,5,0,0,0,0,0,1,4,2,6
1206.4825,8,4,4,3,2,17,4,4,0,0,0,4,0,0,0,0,0,1,3,3,6
1186.4503,13,6,10,5,28,182,121,6,0,2,0,2,3,0,8,0,0,2,9,6,15
1062.4828,8,4,5,3,8,49,32,4,0,0,0,5,0,0,0,0,0,1,4,2,6
991.7417,12,5,11,4,58,824,641,5,1,0,0,13,0,0,0,0,0,4,5,5,10
875.7286,11,4,8,3,38,183,44,4,3,0,0,8,0,0,0,0,0,0,4,2,6
971.2778,10,4,5,3,128,399,33,4,0,0,0,0,0,0,4,0,1,0,3,3,6
875.0211,10,4,7,3,9,31,4,4,0,3,0,4,0,0,2,0,3,0,5,1,6
659.3469,11,5,7,4,9,31,4,5,0,0,2,5,0,0,0,0,3,1,6,4,10
870.7033,9,5,6,4,128,399,33,5,0,0,0,0,0,0,5,0,1,1,5,5,10
516.5744,9,4,5,3,26,27,2,4,0,0,0,5,0,0,0,0,0,0,3,3,6
510.7778,11,5,9,4,58,824,641,5,0,1,0,2,0,0,7,0,0,4,7,3,10
563.9756,9,4,5,3,38,177,79,4,0,0,0,5,0,0,0,0,0,0,3,3,6
533.5353,7,4,5,3,19,82,42,4,0,0,0,5,0,0,0,0,0,2,4,2,6
399.0656,8,4,5,3,49,218,98,4,0,0,0,0,0,0,5,0,0,0,3,3,6
507.8217,7,4,5,3,59,202,57,4,0,0,0,0,0,0,5,0,0,1,4,2,6
394.2283,9,4,6,3,1,3,0,4,0,0,0,6,0,0,0,0,0,3,5,1,6
466.2783,8,4,6,3,14,44,16,4,0,0,0,6,0,0,0,0,0,1,4,2,6
384.6967,8,4,4,3,4,4,0,4,0,0,0,4,0,0,0,0,0,3,4,2,6
357.2683,12,4,8,3,8,22,3,4,0,0,0,8,0,0,0,0,0,5,5,1,6
348.8278,11,5,8,4,38,183,44,5,3,0,0,10,0,0,0,0,0,1,7,3,10
202.0103,18,7,13,6,188,2429,1699,7,7,0,0,27,0,0,0,0,0,5,14,7,21
1739.6061,18,7,14,6,21,61,32,7,7,0,0,25,0,0,0,0,0,4,14,7,21
1489.9125,13,4,9,3,38,183,44,4,0,0,0,9,0,0,0,0,0,1,4,2,6
177.3303,35,10,34,9,67,383,230,10,12,0,0,31,0,0,0,0,2,37,23,22,45
286.3697,10,4,7,3,13,41,8,4,0,0,0,7,0,0,0,0,0,2,4,2,6
1355.2925,16,5,7,4,188,2429,1699,5,0,0,0,14,0,0,0,0,0,9,8,2,10
12681.1564,17,7,12,6,28,182,121,7,3,5,0,15,0,0,9,0,0,4,14,7,21
1215.9442,12,4,6,3,26,117,30,4,0,0,0,8,0,0,0,0,0,5,5,1,6
4424.48,11,4,6,3,38,183,44,4,0,0,0,6,0,0,0,0,0,0,3,3,6
1043.2661,13,6,11,5,5,9,0,6,0,0,0,11,0,0,0,0,0,19,15,0,15
2867.1975,9,4,6,3,26,84,30,4,0,0,0,6,0,0,0,0,0,0,3,3,6
688.6689,12,4,9,3,68,242,76,4,0,0,0,9,0,0,0,0,0,0,3,3,6
2705.5647,10,4,7,3,19,52,0,4,0,0,3,4,0,0,0,0,2,0,4,2,6
560.7478,10,5,9,4,27,96,40,5,1,0,0,13,0,0,0,0,0,5,8,2,10
2371.7375,9,5,7,4,35,114,25,5,0,0,0,7,0,0,0,0,0,5,7,3,10
227.6836,10,4,7,3,34,129,63,4,0,0,0,8,0,0,0,0,0,5,5,1,6
2220.6267,10,5,8,4,24,57,17,5,0,2,1,5,0,1,2,0,1,0,7,3,10
2027.55,10,6,10,6,15804,0,0,6,2,0,1,9,0,0,0,0,3,5,12,3,15
1856.2756,13,4,7,3,67,383,230,4,0,0,0,0,0,0,1,0,6,4,4,2,6
346.6344,10,5,8,4,5,9,0,5,0,0,2,5,0,0,0,0,6,3,9,1,10
1593.1331,11,5,7,4,188,2429,1699,5,0,0,0,9,0,0,0,0,0,10,8,2,10
1322.4769,10,4,6,3,188,2429,1699,4,0,0,0,0,0,0,0,0,0,12,5,1,6
1228.3219,10,4,6,3,67,383,230,4,0,0,4,4,0,0,0,0,4,0,5,1,6
1198.5461,5,3,3,2,35,114,25,3,0,0,0,3,0,0,0,0,0,0,2,1,3
559.8925,8,4,7,3,25,163,118,4,0,0,0,4,0,0,1,0,0,8,5,1,6
539.5842,19,9,18,8,10,21,5,9,17,0,0,37,0,0,0,0,0,9,29,7,36
158.9267,17,6,14,5,188,2429,1699,6,0,0,0,15,0,0,0,0,0,17,11,4,15
4281.5092,15,8,14,7,120,815,412,8,7,6,0,15,0,0,3,0,3,2,17,11,28
97.875,10,4,6,3,2,4,0,4,0,0,0,7,0,0,0,0,0,4,4,2,6
2896.2744,13,6,12,5,8,7,6,6,0,1,0,6,0,0,3,0,3,10,10,5,15
2570.8411,9,4,7,3,22,171,107,4,0,0,0,0,0,2,5,0,2,0,4,2,6
2546.9494,11,4,8,3,8,25,20,4,0,0,0,8,0,0,0,0,0,3,4,2,6
1559.4494,10,3,4,2,65,259,117,3,0,0,0,0,0,0,0,0,4,0,2,1,3
591.7844,9,4,6,3,124,444,270,4,0,0,0,0,0,0,0,0,6,5,5,1,6
421.2286,9,4,6,3,124,444,270,4,0,0,0,0,0,0,0,0,6,4,5,1,6
418.1086,10,6,8,5,14,45,28,6,0,0,1,7,0,0,0,0,4,4,9,6,15
310.6744,9,5,7,4,14,45,28,5,0,0,0,7,0,0,0,0,0,2,6,4,10
310.6106,10,6,9,5,49,218,98,6,1,1,0,6,1,0,8,0,4,5,12,3,15
88.4206,10,5,8,4,35,114,25,5,2,0,4,6,0,0,0,0,3,0,9,1,10
88.3942,8,4,5,3,65,259,117,4,0,0,0,0,0,0,0,0,6,5,6,0,6
8929.5969,9,4,7,3,41,83,31,4,0,0,2,4,0,0,0,0,4,0,5,1,6
1403.7881,8,5,7,4,29,318,287,5,0,1,0,5,0,0,1,0,0,0,2,8,10
415.8192,9,6,8,5,38,177,79,6,1,0,2,10,0,0,0,0,1,5,9,6,15
3952.3733,8,4,5,3,128,399,33,4,0,0,0,0,0,0,4,0,1,1,4,2,6
3383.9019,13,3,4,2,2,17,4,3,0,0,0,4,0,0,0,0,0,1,3,0,3
3199.3814,8,3,5,2,8,49,32,3,0,0,0,5,0,0,0,0,0,0,2,1,3
3191.6772,9,3,6,2,75,473,308,3,0,0,0,0,0,0,1,0,5,1,3,0,3
2332.6008,9,3,5,2,128,399,33,3,0,0,0,0,0,0,4,0,1,0,2,1,3
2018.2056,9,3,5,2,128,399,33,3,0,0,0,0,0,0,4,0,1,0,2,1,3
1768.7697,13,6,11,5,5,9,0,6,5,0,0,17,0,0,0,0,0,4,11,4,15
1724.4375,9,3,5,2,38,177,79,3,0,0,0,5,0,0,0,0,0,0,2,1,3
1707.1931,9,3,5,2,128,399,33,3,0,0,0,0,0,0,4,0,1,0,2,1,3
1480.7125,8,3,5,2,4,13,5,3,0,0,0,5,0,0,0,0,0,1,3,0,3
1366.0206,8,3,5,2,39,153,37,3,0,0,0,4,0,0,1,0,0,0,2,1,3
1031.575,8,3,6,2,19,60,8,3,0,0,0,6,0,0,0,0,0,0,2,1,3
851.7308,8,3,5,2,27,96,40,3,0,0,0,5,0,0,0,0,0,0,2,1,3
718.9744,9,4,5,3,67,383,230,4,0,0,0,0,0,0,0,0,7,3,5,1,6
705.0883,8,3,5,2,27,96,40,3,0,0,0,5,0,0,0,0,0,0,2,1,3
642.7258,8,3,5,2,128,399,33,3,0,0,0,0,0,0,4,0,1,0,2,1,3
607.7422,14,4,12,3,12,109,79,4,0,0,0,12,0,0,0,0,0,0,3,3,6
434.5544,9,3,5,2,27,96,40,3,0,0,0,5,0,0,0,0,0,0,2,1,3
411.1208,8,3,5,2,28,99,5,3,0,0,0,5,0,0,0,0,0,0,2,1,3
398.5936,57,8,42,7,188,2429,1699,8,8,5,21,48,15,0,31,2,13,11,27,1,28
261.5833,15,6,10,5,208,2573,1387,6,0,0,0,8,0,0,0,0,1,19,10,5,15
246.2058,18,6,10,5,188,2429,1699,6,0,1,0,15,0,0,1,0,0,11,8,7,15
4498.5533,11,6,10,5,67,383,230,6,1,0,1,13,0,0,0,0,5,5,10,5,15
4413.0981,11,4,8,3,67,383,230,4,0,0,3,5,0,0,0,0,5,0,5,1,6
4384.1678,16,7,15,6,59,202,57,7,0,0,0,0,1,3,19,0,2,6,11,10,21
2440.0822,17,4,7,3,208,2573,1387,4,0,0,0,0,0,0,0,0,15,2,4,2,6
2357.2714,12,6,9,5,188,2429,1699,6,1,0,0,13,0,0,0,0,0,7,8,7,15
1214.6661,12,5,10,4,42,184,84,5,0,1,0,6,0,0,9,0,0,5,7,3,10
673.5183,9,4,7,3,42,184,84,4,0,0,0,0,0,0,7,0,0,1,4,2,6
649.0883,10,3,4,2,188,2429,1699,3,0,0,0,0,0,0,0,0,0,4,2,1,3
571.8272,10,4,4,3,120,815,412,4,0,0,0,0,0,0,0,0,1,3,3,3,6
542.3614,8,4,5,3,65,259,117,4,0,0,0,0,0,0,0,0,5,4,5,1,6
395.7617,8,3,5,2,67,383,230,3,0,0,0,0,0,0,0,0,6,0,2,1,3
194.3297,36,11,32,10,1,8,4,11,30,0,0,50,0,0,2,0,6,17,41,14,55
157.5361,36,11,34,10,1,5,3,11,28,0,0,50,0,0,2,0,6,16,39,16,55
40.7258,27,7,20,6,3,33,26,7,0,0,0,21,0,0,0,0,0,26,10,11,21
6204.7369,23,8,23,8,15804,0,0,8,24,0,2,42,0,0,2,0,0,2,23,5,28
9032.6294,23,8,23,8,38,177,79,8,26,0,2,41,0,0,2,0,0,2,23,5,28
9131.2872,17,8,11,7,188,2429,1699,8,3,0,3,26,0,0,0,0,7,12,20,8,28
8019.2583,13,6,11,5,41,83,31,6,0,0,0,2,0,0,0,0,0,12,9,6,15
5171.4783,14,4,12,3,208,2573,1387,4,0,0,0,0,0,0,0,0,0,15,6,0,6
4339.5558,12,6,11,5,120,815,412,6,0,0,0,0,0,0,0,0,2,12,9,6,15
4232.1825,20,6,16,5,38,177,79,6,4,0,0,23,0,0,0,0,0,3,9,6,15
4037.1956,20,6,17,5,38,177,79,6,3,0,0,23,0,0,0,0,0,2,9,6,15
3190.015,10,4,10,4,67,383,230,4,0,0,0,7,0,0,0,0,0,1,4,2,6
2868.3981,12,4,8,3,49,218,98,4,0,0,0,0,0,3,5,0,6,0,5,1,6
3027.1192,13,4,13,4,120,815,412,4,0,0,4,6,0,0,0,0,6,0,5,1,6
1702.1675,9,3,9,3,19,60,8,3,0,0,0,0,0,0,0,0,7,1,3,0,3
1342.33,12,5,12,5,35,114,25,5,0,2,3,5,0,3,5,0,5,1,10,0,10
1223.8775,13,4,6,3,26,117,30,4,0,0,0,6,0,0,0,0,0,1,4,2,6
1144.9536,6,3,4,2,65,259,117,3,0,0,0,0,0,0,0,0,4,0,2,1,3
893.6769,6,3,4,2,65,259,117,3,0,0,0,0,0,0,0,0,4,0,2,1,3
540.1511,7,3,4,2,65,259,117,3,0,0,0,0,0,0,0,0,4,0,2,1,3
157.5306,11,4,9,3,65,259,117,4,0,0,0,0,0,0,0,5,10,0,5,1,6
157.4431,8,4,6,3,35,114,25,4,0,0,0,6,0,0,0,0,0,7,6,0,6
156.61,8,3,5,2,10,21,5,3,0,0,0,5,0,0,0,0,0,1,3,0,3
156.5858,8,3,5,2,38,177,79,3,0,0,0,5,0,0,0,0,0,0,2,1,3
2221.3558,8,3,5,2,68,242,76,3,0,0,0,5,0,0,0,0,0,0,2,1,3
2354.5025,7,3,5,2,68,242,76,3,0,0,0,5,0,0,0,0,0,0,2,1,3
2015.6894,8,4,7,3,10,21,5,4,0,0,0,6,0,0,0,0,0,5,4,2,6
810.9994,8,3,5,2,128,399,33,3,0,0,0,0,0,0,0,0,5,0,2,1,3
738.9228,8,3,5,2,128,399,33,3,0,0,0,0,0,0,0,0,5,0,2,1,3
671.3819,15,6,15,6,55,958,886,6,0,0,1,2,0,0,0,0,10,2,8,7,15
647.3644,11,5,10,4,37,50,13,5,0,0,0,5,0,0,0,0,0,6,8,2,10
335.8875,23,5,17,4,81,1266,1000,5,0,0,0,0,0,0,0,0,0,23,5,5,10
198.8044,15,5,10,4,69,4005,3604,5,0,0,0,12,0,0,0,0,0,15,7,3,10
1985.6472,11,4,5,3,83,891,655,4,0,0,0,0,0,0,0,0,5,4,5,1,6
1846.4447,9,4,8,3,28,71,25,4,0,0,0,3,0,0,0,0,0,6,3,3,6
1813.8336,16,4,5,3,83,891,655,4,0,0,0,0,0,0,0,0,7,4,5,1,6
1745.8392,11,4,11,4,81,1266,1000,4,0,0,0,0,0,0,0,0,5,0,3,3,6
1737.81,10,4,9,3,37,50,13,4,0,0,0,4,0,0,0,0,0,5,6,0,6
1553.5297,7,4,5,3,83,891,655,4,0,0,0,0,0,0,0,0,3,5,6,0,6
1659.4142,8,4,8,4,15804,0,0,4,5,0,0,8,0,0,0,0,1,0,5,1,6
1407.5678,6,4,4,3,83,891,655,4,0,0,0,0,0,0,0,0,3,3,5,1,6
193.3092,10,3,10,3,69,4005,3604,3,0,0,0,0,0,0,0,0,6,0,2,1,3
1395.2367,10,3,10,3,40,199,92,3,0,0,0,0,0,0,0,0,6,0,2,1,3
184.7961,10,5,8,4,83,891,655,5,0,0,2,6,0,0,0,0,2,6,7,3,10
1345.3756,5,4,3,3,83,891,655,4,0,0,0,0,0,0,0,0,2,3,5,1,6
862.8061,14,4,13,3,14,367,316,4,0,0,0,6,0,0,0,0,0,7,4,2,6
183.9292,11,6,9,5,69,4005,3604,6,0,0,0,6,0,0,0,0,0,8,8,7,15
166.5161,12,7,11,6,13,348,258,7,2,2,2,7,0,0,0,0,2,1,11,10,21
543.9703,16,5,16,5,42,184,84,5,0,0,0,0,0,1,0,1,7,5,9,1,10
161.4233,18,8,16,7,14,367,316,8,6,0,2,18,0,0,0,0,0,4,17,11,28
8106.9133,16,5,16,5,42,184,84,5,0,0,0,0,0,1,0,0,8,7,9,1,10
2082.6758,22,8,21,7,13,392,320,8,1,3,5,8,0,12,5,1,5,0,16,12,28
8095.6606,5,4,3,3,83,891,655,4,0,0,0,0,0,0,0,0,2,3,5,1,6
2082.4792,14,5,11,4,26,124,84,5,3,0,0,18,0,0,0,0,0,1,8,2,10
1747.4594,9,5,6,4,21,57,7,5,0,0,2,4,0,0,0,0,2,1,5,5,10
167.7711,11,5,8,4,89,476,146,5,0,3,0,4,0,0,2,0,3,0,7,3,10
4990.1156,12,4,9,3,42,184,84,4,0,0,0,0,0,7,1,0,2,2,5,1,6
163.8275,8,4,6,3,89,476,146,4,0,2,0,4,0,0,1,0,3,0,5,1,6
3238.6669,19,6,18,5,4,5,0,6,0,8,0,6,7,0,6,0,4,0,10,5,15
4654.1244,11,6,10,5,28,71,25,6,1,0,0,10,0,0,0,0,0,1,6,9,15
2930.4592,11,5,11,5,2,0,0,5,0,0,0,0,0,3,6,0,1,0,5,5,10
4417.1136,9,3,4,2,89,476,146,3,0,0,0,0,0,0,2,0,3,0,2,1,3
2518.4608,11,5,9,4,83,891,655,5,0,0,2,7,0,0,0,0,1,1,6,4,10
2600.5203,11,4,10,3,7,7,4,4,0,0,0,5,0,0,0,0,0,6,5,1,6
2390.5725,13,5,11,4,1,18,16,5,0,0,5,6,0,0,0,0,2,1,5,5,10
1238.6625,9,4,7,3,58,100,33,4,0,0,0,7,0,0,0,0,0,6,5,1,6
1816.9147,16,6,14,5,2,8,1,6,0,1,8,5,0,1,0,1,6,1,7,8,15
1173.1428,8,3,8,3,28,71,25,3,0,0,0,6,0,0,0,0,0,0,2,1,3
1590.7894,11,4,4,3,13,392,320,4,0,0,0,0,0,0,2,0,4,1,3,3,6
931.7442,10,4,10,4,37,50,13,4,0,0,0,0,0,0,0,0,5,0,3,3,6
1555.8228,11,4,5,3,13,392,320,4,0,0,0,0,0,0,2,0,4,0,3,3,6
764.9961,10,4,5,3,81,1266,1000,4,0,0,0,0,0,0,0,0,0,11,5,1,6
1416.04,18,4,18,4,42,184,84,4,0,0,0,0,0,0,0,0,14,4,5,1,6
763.2711,12,5,6,4,83,891,655,5,0,0,6,4,0,0,0,0,5,0,6,4,10
1410.4194,9,4,7,3,89,476,146,4,0,0,0,0,0,0,0,2,10,0,5,1,6
8111.7119,19,6,15,5,20,128,0,6,8,2,1,9,0,0,1,0,3,0,8,7,15
681.3528,10,5,7,4,89,476,146,5,0,0,0,0,0,0,0,0,7,6,7,3,10
1380.6431,8,4,6,3,8,41,22,4,0,0,0,6,0,0,0,0,0,0,3,3,6
5271.8489,9,5,7,4,89,476,146,5,0,0,0,0,0,0,0,2,10,1,8,2,10
1316.3925,19,7,17,6,8,41,22,7,0,7,5,5,0,7,4,0,5,4,16,5,21
2708.5722,11,3,6,2,81,1266,1000,3,0,0,0,0,0,0,0,0,0,9,3,0,3
1287.3617,9,4,6,3,13,392,320,4,0,0,0,0,0,0,3,0,3,2,4,2,6
2180.6181,11,3,5,2,89,476,146,3,0,0,0,0,0,0,0,0,6,0,2,1,3
1175.0022,6,4,6,4,15804,0,0,4,0,0,0,4,0,0,0,0,0,2,4,2,6
2087.6,10,3,5,2,89,476,146,3,0,0,0,0,0,0,0,0,5,0,2,1,3
1154.2447,6,4,6,4,15804,0,0,4,0,0,0,4,0,0,0,0,0,0,3,3,6
2030.3253,18,5,14,4,8,41,22,5,0,0,4,10,0,0,0,0,4,0,5,5,10
1086.2181,10,5,6,4,61,48,25,5,1,0,0,6,0,0,0,0,0,2,5,5,10
2029.3492,10,3,5,2,89,476,146,3,0,0,0,0,0,0,0,0,5,0,2,1,3
1267.1664,10,3,5,2,89,476,146,3,0,0,0,0,0,0,0,0,5,0,2,1,3
914.7256,8,4,6,3,42,184,84,4,0,0,0,0,0,0,6,0,0,0,3,3,6
868.7572,9,3,5,2,89,476,146,3,0,0,0,0,0,0,0,0,5,0,2,1,3
841.9875,8,4,5,3,3,25,13,4,0,0,0,5,0,0,0,0,0,0,3,3,6
1058.6725,9,4,5,3,416,2684,783,4,0,0,0,0,0,0,0,0,0,5,3,3,6
577.3292,8,4,5,3,21,57,7,4,0,0,0,5,0,0,0,0,0,0,3,3,6
737.3542,15,6,15,6,2,1,1,6,0,0,0,4,0,0,0,0,0,12,7,8,15
480.5089,11,4,6,3,2,8,1,4,0,0,0,6,0,0,0,0,0,0,3,3,6
681.4175,9,3,5,2,89,476,146,3,0,0,0,0,0,0,0,0,5,0,2,1,3
332.2319,10,5,10,5,2,0,0,5,0,1,2,5,0,2,5,0,0,1,7,3,10
596.7133,10,4,10,4,21,37,9,4,0,0,0,0,0,0,0,0,0,8,4,2,6
318.4342,11,5,8,4,14,63,1,5,1,0,0,12,0,0,0,0,0,5,8,2,10
3589.5911,10,5,9,4,10,69,53,5,1,0,0,8,0,0,0,0,0,0,4,6,10
140.5872,11,4,8,3,83,891,655,4,0,0,0,10,0,0,0,0,0,3,6,0,6
232.8378,8,4,7,3,7,7,4,4,1,0,0,10,0,0,0,0,0,0,4,2,6
2041.6078,9,4,6,3,21,57,7,4,0,0,0,6,0,0,0,0,0,5,6,0,6
278.9044,18,6,17,5,3,2,1,6,1,0,8,22,0,0,0,0,4,4,10,5,15
1866.4536,10,4,7,3,89,476,146,4,0,0,0,0,0,0,0,3,10,0,5,1,6
119.265,10,5,8,4,42,184,84,5,0,0,0,0,0,2,4,0,2,6,6,4,10
4216.0492,9,4,8,3,10,13,2,4,1,0,0,10,0,0,0,0,0,0,5,1,6
1558.5686,10,4,8,3,13,392,320,4,0,0,0,0,0,0,0,2,8,2,6,0,6
1002.8522,9,4,8,3,10,13,2,4,1,0,0,10,0,0,0,0,0,0,4,2,6
1509.7919,6,3,4,2,83,891,655,3,0,0,0,0,0,0,0,0,0,6,3,0,3
1002.0442,11,4,5,3,89,476,146,4,0,0,0,0,0,0,0,1,5,0,3,3,6
1509.7361,11,6,10,5,4,7,2,6,6,0,0,19,0,0,0,0,1,0,8,7,15
88.3042,9,4,6,3,14,63,1,4,0,0,0,6,0,0,0,0,0,1,4,2,6
1391.5506,9,3,5,2,89,476,146,3,0,0,0,0,0,0,0,0,5,0,2,1,3
1343.3092,11,4,10,3,1,2,1,4,0,0,0,6,0,0,0,0,0,8,5,1,6
715.3361,6,3,4,2,83,891,655,3,0,0,0,0,0,0,0,0,0,6,3,0,3
1320.4617,10,5,8,4,21,57,7,5,0,0,2,6,0,0,0,0,3,0,6,4,10
1220.6639,9,4,5,3,37,50,13,4,0,0,1,4,0,0,0,0,4,0,3,3,6
506.0886,11,5,10,4,4,7,2,5,1,0,0,9,0,0,0,0,1,5,6,4,10
595.4472,9,4,6,3,21,57,7,4,0,0,2,4,0,0,0,0,2,0,4,2,6
1008.0242,10,5,7,4,12,25,5,5,3,0,0,8,0,0,0,0,0,0,5,5,10
683.05,9,4,4,3,14,63,1,4,0,0,1,3,0,0,0,0,2,0,4,2,6
579.1994,25,7,20,6,81,1266,1000,7,0,0,0,6,0,0,0,0,0,25,10,11,21
152.4194,25,7,25,7,15804,0,0,7,0,0,0,6,0,0,0,0,0,26,10,11,21
576.1386,7,3,5,2,83,891,655,3,0,0,0,0,0,0,0,0,0,7,3,0,3
140.415,7,3,5,2,83,891,655,3,0,0,0,0,0,0,0,0,0,7,3,0,3
953.3025,9,4,6,3,27,48,11,4,2,0,0,6,0,0,0,0,0,0,3,3,6
508.6789,9,3,9,3,83,891,655,3,0,0,0,0,0,0,0,0,4,0,2,1,3
508.6183,8,3,8,3,69,4005,3604,3,0,0,0,6,0,0,0,0,0,0,2,1,3
1199.9578,5,3,3,2,83,891,655,3,0,0,0,0,0,0,0,0,0,5,3,0,3
407.2203,16,4,7,3,7,22,2,4,0,0,0,8,0,0,0,0,0,3,6,0,6
1747.9908,9,4,6,3,83,891,655,4,0,0,0,0,0,0,7,0,0,2,4,2,6
99.5278,8,4,6,3,61,48,25,4,0,0,0,6,0,0,0,0,0,1,3,3,6
1417.1272,8,4,7,3,14,63,1,4,0,0,0,4,0,0,0,0,0,4,4,2,6
4731.3061,9,3,9,3,3,4,0,3,0,0,0,6,0,0,0,0,0,0,2,1,3
1396.3019,7,3,5,2,14,63,1,3,0,0,1,2,0,0,0,0,0,2,2,1,3
2117.3719,8,3,4,2,37,50,13,3,0,0,0,4,0,0,0,0,0,0,2,1,3
1396.0486,9,5,7,4,21,57,7,5,0,0,1,6,0,0,0,0,1,1,6,4,10
2041.0947,11,5,11,5,21,57,7,5,0,0,1,6,0,0,0,0,2,2,6,4,10
1034.3225,9,5,6,4,5,13,0,5,0,0,1,5,0,0,0,0,2,2,6,4,10
594.0114,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,1,11,74,24,12,36
450.0342,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
297.5236,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
484.9644,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
483.6047,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
503.4564,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
511.1867,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
512.4672,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,67,11,25,36
502.2583,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
498.7244,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
1560.6233,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,68,11,25,36
482.1678,76,9,45,8,307,2119,1082,9,0,0,0,0,0,0,0,0,5,67,11,25,36
499.9789,7,3,4,2,83,891,655,3,0,0,0,0,0,0,0,0,0,7,3,0,3
475.8,14,4,8,3,157,850,184,4,0,0,0,0,0,0,0,0,0,14,6,0,6
309.2642,14,7,12,6,21,37,9,7,0,0,0,12,0,0,0,0,0,16,11,10,21
234.7622,11,5,11,5,21,37,9,5,0,0,0,0,0,0,0,0,0,11,5,5,10
333.4736,11,5,11,5,15804,0,0,5,0,0,0,0,0,0,0,0,7,6,6,4,10
1863.5658,16,6,8,5,81,1266,1000,6,0,0,1,7,0,0,0,0,2,5,9,6,15
2766.7611,21,6,17,5,37,50,13,6,1,0,0,17,0,0,0,0,1,9,9,6,15
2350.0072,29,9,29,9,21,37,9,9,9,0,0,53,0,0,0,0,0,28,27,9,36
2041.9172,17,7,17,7,37,50,13,7,3,0,0,25,0,0,0,0,0,8,12,9,21
1912.1061,7,4,7,4,6,37,30,4,0,0,0,4,0,0,0,0,1,1,4,2,6
1652.2117,23,11,21,10,89,476,146,11,3,5,3,13,0,2,12,0,2,6,23,32,55
1381.8361,13,7,12,6,28,71,25,7,5,0,0,12,0,0,0,0,1,5,11,10,21
1226.0772,31,10,26,9,25,113,55,10,0,0,0,20,0,0,0,0,0,33,18,27,45
1223.9711,31,10,26,9,25,113,55,10,0,0,0,20,0,0,0,0,0,34,18,27,45
1213.9072,17,8,11,7,69,4005,3604,8,6,0,0,16,0,0,0,0,1,5,14,14,28
